date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
12,21,서초구,649,9456,4628,4935,2650,144,190,177,34
12,21,성동구,209,5670,3169,2240,842,52,103,68,15
12,21,성북구,56,2175,571,1048,281,137,44,95,25
12,21,송파구,265,7906,3483,1450,214,299,123,83,36
12,21,양천구,66,3852,1589,674,65,88,78,63,16
12,21,영등포구,252,4777,1488,643,25,168,98,79,9
12,21,용산구,345,7542,2038,275,15,41,57,16,6
12,21,은평구,22,1283,602,735,341,135,16,61,21
12,21,종로구,19,2272,465,1656,818,73,39,31,12
12,21,중구,46,3628,1480,487,37,75,106,47,7
12,21,중랑구,73,1801,967,1397,1157,81,50,89,13
12,22,강남구,1460,12316,6925,1179,348,131,141,259,20
12,22,강동구,189,3187,1152,369,17,32,25,11,5
12,22,강북구,5,3878,1557,354,28,63,23,54,10
12,22,강서구,297,6729,2063,1062,69,120,79,51,12
12,22,관악구,556,1153,558,1447,371,203,11,68,18
12,22,광진구,233,2941,679,1271,970,110,60,58,18
12,22,구로구,50,5730,1528,1081,51,63,64,32,12
12,22,금천구,52,951,284,447,15,33,27,13,9
12,22,노원구,69,4508,4004,178,9,48,99,34,16
12,22,도봉구,33,2945,2637,104,12,27,25,37,12
12,22,동대문구,122,6356,2505,2581,2192,115,82,115,22
12,22,동작구,27,4295,2371,1403,224,21,19,4,1
12,22,마포구,258,8373,3992,1028,184,55,130,46,18
12,22,서대문구,68,3184,1605,859,196,40,50,32,6
12,22,서초구,518,12576,5564,2507,1145,100,222,143,24
12,22,성동구,92,5021,2500,3092,1073,20,94,69,20
12,22,성북구,155,3316,1232,391,67,120,51,93,25
12,22,송파구,173,7837,3611,1141,121,165,66,60,29
12,22,양천구,154,3212,680,570,61,82,43,26,12
12,22,영등포구,377,5214,1427,1031,72,109,98,60,17
12,22,용산구,180,6149,1620,312,11,53,85,34,7
12,22,은평구,84,2208,1021,629,342,124,29,64,24
12,22,종로구,68,4660,1945,1067,550,50,95,58,3
12,22,중구,80,4895,1830,1124,661,82,175,119,24
12,22,중랑구,72,3425,2370,1187,790,74,80,49,16
12,23,강남구,2770,14752,7677,1241,333,146,244,151,35
12,23,강동구,230,3730,1951,339,14,18,41,10,4
12,23,강북구,19,3627,1079,410,13,61,49,58,5
12,23,강서구,198,2324,1504,380,28,82,54,76,11
12,23,관악구,1298,2653,1740,1296,323,315,14,107,27
12,23,광진구,215,2213,1248,786,482,33,29,25,6
12,23,구로구,132,3673,1845,760,21,26,44,34,19
12,23,금천구,137,1721,761,751,105,9,25,14,5
12,23,노원구,137,3703,2116,343,23,104,98,60,21
12,23,도봉구,100,3789,2707,83,8,20,117,49,15
12,23,동대문구,69,6437,3651,1703,1269,60,67,76,21
12,23,동작구,249,2207,639,1700,512,74,33,63,11
12,23,마포구,510,3398,1070,423,20,50,72,38,11
12,23,서대문구,160,1741,356,418,14,42,39,32,5
12,23,서초구,958,11606,4777,2451,1063,150,228,123,26
12,23,성동구,528,4736,2187,2277,1539,26,120,55,18
12,23,성북구,22,2635,1912,401,34,88,60,71,16
12,23,송파구,449,6651,2066,1130,64,430,128,120,37
12,23,양천구,48,1971,644,341,21,51,35,38,13
12,23,영등포구,533,4479,2516,355,13,214,127,101,22
12,23,용산구,339,5681,1163,297,7,31,118,50,6
12,23,은평구,42,413,69,69,4,103,9,36,10
12,23,종로구,52,4265,1814,836,191,71,111,87,19
12,23,중구,189,5548,2818,583,32,47,205,109,26
12,23,중랑구,30,671,71,1239,527,95,20,52,15
13,0,강남구,491,7828,4845,645,13,56,255,111,35
13,0,강동구,171,897,406,133,1,7,35,9,2
13,0,강북구,1,736,194,63,8,3,28,0,0
13,0,강서구,176,2557,922,739,29,29,25,24,5
13,0,관악구,1045,2232,764,90,3,3,10,1,0
13,0,광진구,420,1928,1140,276,4,6,22,10,3
13,0,구로구,215,2776,1041,505,20,6,34,20,9
13,0,금천구,80,1269,529,107,1,5,35,11,0
13,0,노원구,119,3136,1663,518,668,90,97,52,15
13,0,도봉구,12,2440,1817,23,1,0,29,5,0
13,0,동대문구,58,899,265,266,109,52,26,47,18
13,0,동작구,340,2749,418,109,5,17,18,6,1
13,0,마포구,422,2184,770,27,0,28,65,10,1
13,0,서대문구,233,1664,350,40,2,18,16,10,5
13,0,서초구,1335,11170,4832,619,245,37,251,67,18
13,0,성동구,566,2008,725,103,1,26,116,28,4
13,0,성북구,172,1642,639,876,309,60,39,96,14
13,0,송파구,380,4956,2758,429,7,37,108,45,14
13,0,양천구,284,3732,899,242,11,16,79,32,8
13,0,영등포구,637,5195,1035,224,4,46,145,26,15
13,0,용산구,471,5536,2075,371,3,27,81,24,8
13,0,은평구,13,1043,613,86,0,19,37,14,5
13,0,종로구,76,2911,1474,141,34,29,106,29,9
13,0,중구,224,3124,1344,323,28,49,127,55,16
13,0,중랑구,418,2354,1280,313,83,66,109,124,14
13,1,강남구,1073,7497,3938,61,2,3,173,15,2
13,1,강동구,140,664,381,48,0,0,14,4,2
13,1,강북구,0,1248,1229,108,3,0,14,5,1
13,1,강서구,239,2274,872,77,7,12,51,9,0
13,1,관악구,1074,3820,1982,0,0,3,54,4,3
13,1,광진구,462,2593,1433,11,0,0,43,6,3
13,1,구로구,69,1045,314,11,0,4,16,6,1
13,1,금천구,109,2959,1164,30,1,5,68,17,4
13,1,노원구,267,1914,1460,52,44,17,44,11,4
13,1,도봉구,77,1324,830,248,17,3,37,9,3
13,1,동대문구,397,1368,1412,0,0,2,33,3,0
13,1,동작구,114,979,237,19,3,1,18,2,0
13,1,마포구,320,2462,452,0,0,0,29,1,0
13,1,서대문구,164,479,134,0,0,25,4,3,0
13,1,서초구,1280,5722,1839,247,3,19,162,48,14
13,1,성동구,1299,4761,1511,0,0,3,203,24,5
13,1,성북구,265,900,131,27,7,18,15,14,2
13,1,송파구,717,5469,3162,375,27,8,83,19,7
13,1,양천구,30,529,163,0,0,1,8,3,0
13,1,영등포구,281,1608,427,96,1,24,16,9,6
13,1,용산구,705,4553,1913,0,0,1,56,9,0
13,1,은평구,5,3,0,9,0,3,1,1,1
13,1,종로구,65,1393,1005,0,0,30,46,14,2
13,1,중구,127,3141,1828,50,10,7,132,24,10
13,1,중랑구,286,3046,2371,137,0,17,74,17,8
13,2,강남구,484,5437,3114,77,2,9,182,29,7
13,2,강동구,15,0,0,1,0,2,1,0,0
13,2,강북구,12,408,202,0,0,25,20,8,1
13,2,강서구,77,623,2047,16,0,8,28,0,0
13,2,관악구,33,4147,2939,0,0,1,48,4,2
13,2,광진구,102,652,316,31,14,0,19,1,0
13,2,구로구,37,1110,961,68,1,8,13,2,0
13,2,금천구,60,480,276,13,0,3,22,7,2
13,2,노원구,193,3349,4863,0,0,3,115,10,3
13,2,도봉구,23,1349,1803,41,15,22,24,3,0
13,2,동대문구,138,1872,1814,0,0,0,24,3,0
13,2,동작구,417,2169,636,5,0,3,72,12,2
13,2,마포구,371,4273,3279,0,0,2,157,27,8
13,2,서대문구,149,1449,196,0,0,0,63,9,2
13,2,서초구,552,3804,1387,7,0,0,163,21,1
13,2,성동구,313,915,153,0,0,0,36,3,0
13,2,성북구,58,803,129,11,32,7,19,5,1
13,2,송파구,128,1804,1176,100,1,17,44,6,3
13,2,양천구,91,959,410,43,1,2,27,9,2
13,2,영등포구,433,2406,131,49,1,13,78,16,5
13,2,용산구,66,2254,2089,61,2,1,35,9,5
13,2,은평구,22,841,611,0,0,0,32,9,2
13,2,종로구,90,2074,2614,12,0,0,31,5,1
13,2,중구,0,529,83,242,3,3,37,21,6
13,2,중랑구,104,1352,696,97,6,4,35,6,2
13,3,강남구,376,4224,1241,7,0,8,91,21,3
13,3,강동구,21,236,216,12,0,1,6,1,1
13,3,강북구,5,426,930,0,0,0,14,1,0
13,3,강서구,42,621,1687,74,1,2,15,3,0
13,3,관악구,766,2241,1834,53,4,0,8,2,2
13,3,광진구,49,1789,874,3,0,3,26,5,1
13,3,구로구,43,358,115,91,1,39,11,15,4
13,3,금천구,9,65,5,38,0,0,1,0,0
13,3,노원구,445,2792,2863,87,2,10,110,18,6
13,3,도봉구,42,1082,618,36,1,1,29,4,1
13,3,동대문구,194,2563,1006,3,0,14,69,14,4
13,3,동작구,154,864,328,50,0,0,18,6,0
13,3,마포구,158,3103,7275,4,0,13,76,14,7
13,3,서대문구,57,1187,2333,0,0,0,11,1,0
13,3,서초구,744,2202,1861,244,276,12,65,27,3
13,3,성동구,88,785,521,16,2,1,35,10,2
13,3,성북구,52,710,227,0,0,2,25,8,0
13,3,송파구,174,2151,3990,29,17,2,46,7,2
13,3,양천구,28,849,208,68,1,4,8,2,1
13,3,영등포구,216,675,38,81,0,24,29,27,2
13,3,용산구,161,1279,2025,21,0,10,22,3,1
13,3,은평구,75,1492,742,0,0,0,30,4,2
13,3,종로구,9,1026,376,452,11,9,66,32,7
13,3,중구,1,674,182,45,2,30,47,13,6
13,3,중랑구,68,1980,1118,1,0,1,52,10,2
13,4,강남구,188,2705,2367,665,14,7,78,29,3
13,4,강동구,110,1911,804,220,6,3,23,7,4
13,4,강북구,6,1033,92,183,24,76,5,11,6
13,4,강서구,78,1690,475,331,70,22,42,18,4
13,4,관악구,234,2308,1768,1083,1246,2,28,16,3
13,4,광진구,98,2665,1408,195,310,4,65,14,0
13,4,구로구,96,2065,1694,27,2,0,43,15,5
13,4,금천구,54,805,922,0,0,0,21,6,1
13,4,노원구,34,1922,4149,78,1,47,62,30,9
13,4,도봉구,7,575,230,117,0,106,22,8,0
13,4,동대문구,107,1278,1125,202,66,13,27,29,5
13,4,동작구,140,796,282,23,1,2,10,5,1
13,4,마포구,623,1780,1181,223,22,26,44,28,10
13,4,서대문구,251,1908,1026,89,10,5,19,10,3
13,4,서초구,831,2340,4704,768,810,30,82,26,9
13,4,성동구,104,730,740,278,1,9,22,9,1
13,4,성북구,116,2794,484,319,89,53,60,60,10
13,4,송파구,327,2353,925,1430,249,11,48,33,13
13,4,양천구,14,1061,322,83,7,1,14,4,1
13,4,영등포구,454,2232,943,38,3,5,61,13,3
13,4,용산구,474,915,1571,59,0,12,30,7,2
13,4,은평구,45,577,154,50,3,3,2,3,2
13,4,종로구,65,845,184,154,25,14,42,23,7
13,4,중구,6,1412,634,207,14,14,68,40,6
13,4,중랑구,84,2085,1645,127,2,7,80,11,3
13,5,강남구,295,4727,1537,1078,20,35,197,164,19
13,5,강동구,112,2224,1653,153,4,9,27,6,3
13,5,강북구,0,914,649,213,35,22,16,5,1
13,5,강서구,204,2400,2098,682,77,47,31,15,3
13,5,관악구,249,2344,1674,1030,999,51,7,21,3
13,5,광진구,127,1099,369,218,7,34,26,6,2
13,5,구로구,148,1179,345,155,8,62,16,23,6
13,5,금천구,114,3543,3073,238,8,17,40,7,7
13,5,노원구,261,3662,2076,296,92,81,101,38,18
13,5,도봉구,39,2758,1815,78,4,16,51,13,4
13,5,동대문구,159,1626,339,446,66,38,33,58,17
13,5,동작구,150,2453,1066,921,116,28,17,9,3
13,5,마포구,440,2370,800,878,97,81,43,35,7
13,5,서대문구,174,3525,229,595,67,55,22,26,7
13,5,서초구,730,5435,1201,845,1642,63,139,59,12
13,5,성동구,279,1709,454,160,4,6,68,16,4
13,5,성북구,227,3425,987,741,414,95,180,199,10
13,5,송파구,92,4769,1881,714,70,43,100,47,20
13,5,양천구,139,2322,815,258,16,9,41,25,8
13,5,영등포구,428,3279,445,858,41,47,120,50,9
13,5,용산구,134,4381,2012,516,666,32,64,12,3
13,5,은평구,6,679,466,155,6,7,14,11,9
13,5,종로구,55,2864,469,547,6,120,63,45,9
13,5,중구,76,4846,2195,683,20,106,179,65,13
13,5,중랑구,287,3867,2024,121,23,79,110,158,30
13,6,강남구,202,6744,485,1327,1740,191,207,364,32
13,6,강동구,105,2000,714,319,6,23,24,8,3
13,6,강북구,2,2920,1096,261,19,15,27,11,3
13,6,강서구,264,9779,3879,1506,977,149,129,67,17
13,6,관악구,273,3384,934,2591,1044,68,13,38,10
13,6,광진구,183,1700,479,328,15,79,29,41,10
13,6,구로구,375,1694,431,1112,161,185,52,83,17
13,6,금천구,28,3166,1674,1825,34,38,63,44,13
13,6,노원구,83,3194,1186,627,96,41,54,67,7
13,6,도봉구,71,4080,4028,161,4,10,38,10,2
13,6,동대문구,226,5848,2614,788,64,114,181,178,22
13,6,동작구,211,6609,1694,2540,302,29,70,46,11
13,6,마포구,1206,6328,1602,985,95,42,75,38,9
13,6,서대문구,52,4058,616,961,128,42,35,29,12
13,6,서초구,568,7830,1634,3760,1850,180,155,77,21
13,6,성동구,210,1826,207,468,3,83,42,44,10
13,6,성북구,67,5419,2474,1939,611,133,223,308,18
13,6,송파구,174,6462,3227,2211,192,50,86,64,23
13,6,양천구,134,2072,233,1017,376,68,24,41,16
13,6,영등포구,1302,6448,1639,1920,104,200,131,87,34
13,6,용산구,221,5302,1999,2425,450,53,44,40,8
13,6,은평구,31,445,156,242,34,13,6,11,4
13,6,종로구,9,2743,780,494,18,86,156,94,14
13,6,중구,43,3562,1595,517,58,61,130,49,5
13,6,중랑구,161,4381,2884,472,24,178,73,76,31
13,7,강남구,125,9922,4563,2181,769,108,275,400,50
13,7,강동구,212,1992,182,692,105,24,34,18,4
13,7,강북구,5,2776,1239,623,1498,97,16,16,7
13,7,강서구,247,9227,4343,3810,1321,196,140,76,27
13,7,관악구,322,5032,2611,2626,1791,148,23,69,16
13,7,광진구,202,1989,839,474,46,156,74,87,22
13,7,구로구,111,3365,2195,370,30,46,49,37,15
13,7,금천구,157,3407,1562,725,95,30,15,18,9
13,7,노원구,2,1023,374,415,257,112,11,53,16
13,7,도봉구,0,3088,968,407,12,11,25,6,1
13,7,동대문구,65,4327,2087,388,69,45,86,49,25
13,7,동작구,58,5858,2511,2443,471,16,41,26,7
13,7,마포구,630,6191,1187,1573,165,99,179,130,14
13,7,서대문구,62,7453,2896,2039,203,44,143,78,15
13,7,서초구,474,10635,3634,4281,2477,59,130,168,33
13,7,성동구,283,4750,2638,142,6,179,90,111,33
13,7,성북구,22,4502,2663,2582,1756,168,194,210,35
13,7,송파구,208,7331,3538,1431,156,83,109,63,26
13,7,양천구,7,2939,2223,530,234,68,69,75,20
13,7,영등포구,252,5896,1930,1726,267,131,91,88,24
13,7,용산구,137,6052,2364,3632,1500,63,55,41,13
13,7,은평구,17,2615,1426,409,77,23,23,23,9
13,7,종로구,28,5773,3480,1168,208,197,263,206,13
13,7,중구,153,2394,738,678,179,185,70,96,36
13,7,중랑구,14,1699,650,213,100,106,23,51,13
13,8,강남구,205,9243,3928,3296,1541,82,202,276,46
13,8,강동구,182,1758,129,856,55,14,22,23,6
13,8,강북구,2,1865,156,757,809,78,29,42,13
13,8,강서구,153,7353,5288,1043,437,134,58,65,20
13,8,관악구,60,3225,2176,3154,1641,65,23,40,18
13,8,광진구,185,3000,1378,679,61,72,45,57,22
13,8,구로구,98,3431,2710,290,51,42,165,79,16
13,8,금천구,75,5733,2737,848,345,50,42,14,8
13,8,노원구,58,1565,1761,961,484,82,26,71,34
13,8,도봉구,4,2332,1460,476,99,56,12,33,9
13,8,동대문구,42,3976,2121,1000,541,51,132,136,22
13,8,동작구,34,6697,3121,2567,218,14,42,25,8
13,8,마포구,63,2583,967,947,389,91,38,48,11
13,8,서대문구,49,5057,1974,1551,138,19,32,25,12
13,8,서초구,360,7399,3476,2178,971,97,113,167,24
13,8,성동구,42,4935,4721,340,49,13,88,28,17
13,8,성북구,23,5866,2550,4748,2659,112,135,173,30
13,8,송파구,95,8640,2338,1552,801,53,103,73,33
13,8,양천구,42,3106,1789,739,125,44,19,21,9
13,8,영등포구,162,7868,2815,1329,462,157,171,134,17
13,8,용산구,105,5660,2760,1681,421,36,67,45,13
13,8,은평구,14,2564,1396,618,272,15,26,19,8
13,8,종로구,33,3969,2009,827,125,116,126,63,17
13,8,중구,115,5014,3915,215,21,63,121,55,26
13,8,중랑구,28,1490,1900,162,204,172,87,174,40
13,9,강남구,177,10218,4736,2692,2018,160,310,544,59
13,9,강동구,166,2017,440,627,22,18,46,29,7
13,9,강북구,3,2742,888,161,5,106,17,23,9
13,9,강서구,302,8722,5371,2297,817,419,143,95,26
13,9,관악구,54,3594,2456,2383,1224,74,12,47,18
13,9,광진구,200,2766,1955,1118,117,153,33,89,30
13,9,구로구,25,3189,2956,271,21,40,40,34,5
13,9,금천구,18,3887,2501,1055,24,24,39,13,4
13,9,노원구,85,2060,903,545,177,34,33,51,16
13,9,도봉구,11,3722,3075,751,512,41,26,20,9
13,9,동대문구,61,3495,2097,556,157,59,102,68,19
13,9,동작구,65,8640,2766,2953,318,30,41,37,18
13,9,마포구,137,2194,1609,877,184,55,39,55,22
13,9,서대문구,15,2864,3775,847,597,36,55,23,7
13,9,서초구,410,9427,4004,3200,2798,104,137,81,21
13,9,성동구,81,3734,2348,418,39,20,58,28,13
13,9,성북구,23,3309,1510,2125,1236,231,115,177,16
13,9,송파구,136,7412,5442,1954,373,100,93,104,30
13,9,양천구,21,2454,1341,921,197,110,29,47,11
13,9,영등포구,328,7187,2364,4076,1859,149,92,85,27
13,9,용산구,104,4313,3007,2664,890,37,20,27,10
13,9,은평구,16,2307,1457,508,246,62,36,38,11
13,9,종로구,18,3701,2040,232,19,178,92,63,22
13,9,중구,115,2378,1164,761,436,157,77,44,11
13,9,중랑구,372,1788,1857,424,37,213,113,160,40
13,10,강남구,133,8880,4371,2466,2681,118,206,213,24
13,10,강동구,122,2651,420,617,31,10,21,18,3
13,10,강북구,9,2715,1117,271,18,46,26,14,4
13,10,강서구,111,3725,1622,689,20,116,31,50,19
13,10,관악구,65,3287,1933,1320,744,31,19,24,10
13,10,광진구,197,5672,3001,2194,1084,83,71,89,33
13,10,구로구,3,1869,2698,142,10,28,28,33,5
13,10,금천구,20,4036,2471,216,81,42,15,14,5
13,10,노원구,79,2785,2328,791,496,115,34,79,34
13,10,도봉구,13,2239,390,301,7,46,10,19,6
13,10,동대문구,218,6121,2638,748,320,70,161,111,19
13,10,동작구,83,7148,2482,1999,295,35,41,27,18
13,10,마포구,211,4966,2986,1052,689,99,98,57,23
13,10,서대문구,35,4170,2132,1579,780,89,54,37,14
13,10,서초구,260,7511,2782,3315,3579,224,90,161,20
13,10,성동구,284,3600,1178,543,50,78,58,54,12
13,10,성북구,4,4383,2622,1472,705,49,77,70,15
13,10,송파구,146,7545,4494,1245,489,64,97,66,27
13,10,양천구,4,2335,670,240,20,56,33,30,10
13,10,영등포구,113,6347,2786,1677,420,91,100,72,16
13,10,용산구,179,6731,3108,2331,1222,90,67,52,13
13,10,은평구,12,2104,1133,322,139,36,14,21,7
13,10,종로구,13,6050,4914,1486,437,103,224,169,14
13,10,중구,12,2747,2414,704,250,79,66,46,20
13,10,중랑구,149,2042,1686,271,41,101,45,82,14
13,11,강남구,56,6810,3270,923,336,87,169,241,37
13,11,강동구,69,1857,309,618,25,15,21,17,5
13,11,강북구,4,3754,2409,347,21,67,49,26,20
13,11,강서구,97,4395,1803,1206,51,191,76,67,19
13,11,관악구,179,2910,1201,523,31,51,7,18,6
13,11,광진구,198,2216,504,541,26,141,20,71,23
13,11,구로구,6,1630,658,314,4,51,22,46,8
13,11,금천구,329,5330,3351,649,47,137,43,48,12
13,11,노원구,275,3339,1415,932,457,146,79,178,43
13,11,도봉구,21,2903,443,358,8,8,13,6,2
13,11,동대문구,31,4716,2983,105,4,96,41,48,14
13,11,동작구,68,6618,1930,1694,92,27,39,35,9
13,11,마포구,90,3556,1863,500,29,92,178,121,22
13,11,서대문구,7,2735,698,1393,529,133,113,98,32
13,11,서초구,319,5817,2833,2016,3249,96,138,147,32
13,11,성동구,90,3972,1594,505,12,62,36,46,9
13,11,성북구,35,3815,2480,1259,1057,197,89,170,14
13,11,송파구,166,9534,4158,1693,280,60,149,90,32
13,11,양천구,13,2316,411,580,32,70,19,35,13
13,11,영등포구,205,6196,2869,1105,22,102,97,72,11
13,11,용산구,181,4557,1924,1717,301,102,64,64,16
13,11,은평구,10,948,268,288,25,32,18,16,5
13,11,종로구,36,6326,4603,428,59,167,204,184,22
13,11,중구,641,4538,6137,277,45,74,114,43,17
13,11,중랑구,9,1791,1968,103,8,225,40,107,34
13,12,강남구,166,7775,4092,2321,1121,112,191,304,53
13,12,강동구,140,3746,1512,802,25,22,53,19,5
13,12,강북구,2,2103,462,202,10,108,17,82,11
13,12,강서구,158,3346,1178,540,30,415,78,95,22
13,12,관악구,20,4141,3055,1127,480,83,40,44,13
13,12,광진구,343,2501,881,676,38,115,69,67,15
13,12,구로구,0,550,31,422,31,33,14,26,6
13,12,금천구,21,3669,1747,1260,50,24,26,23,11
13,12,노원구,218,4165,1573,710,322,115,77,129,42
13,12,도봉구,60,3166,636,227,13,25,43,18,7
13,12,동대문구,21,5736,3439,480,208,171,154,173,34
13,12,동작구,75,6623,2427,1924,100,18,51,22,10
13,12,마포구,181,1895,1310,432,25,84,47,50,15
13,12,서대문구,28,2827,1441,957,492,36,41,19,6
13,12,서초구,391,6705,2723,2348,2503,91,142,181,26
13,12,성동구,179,2450,993,413,18,17,47,9,3
13,12,성북구,61,3398,3345,1851,593,167,110,182,21
13,12,송파구,129,12675,5130,2530,1228,90,103,100,38
13,12,양천구,8,1154,128,369,8,108,16,21,11
13,12,영등포구,100,3554,570,1086,23,206,64,69,22
13,12,용산구,78,3961,2446,1366,255,86,42,43,18
13,12,은평구,163,2151,839,613,114,66,43,39,13
13,12,종로구,17,5346,4132,438,21,112,119,55,11
13,12,중구,151,4353,4038,403,14,73,92,56,15
13,12,중랑구,17,2984,2436,180,9,93,67,150,27
13,13,강남구,108,9905,2590,2737,2000,81,196,472,42
13,13,강동구,278,5194,2396,512,24,17,80,23,10
13,13,강북구,0,1701,295,335,19,84,37,11,3
13,13,강서구,250,6002,2685,2557,569,180,93,91,30
13,13,관악구,26,3418,1784,1985,1366,166,28,60,17
13,13,광진구,411,5588,2145,852,59,134,93,97,33
13,13,구로구,9,2718,1676,52,13,97,27,93,7
13,13,금천구,16,3003,1643,304,91,25,36,25,6
13,13,노원구,198,2417,1395,337,288,113,37,74,17
13,13,도봉구,15,2543,630,373,17,68,19,9,0
13,13,동대문구,208,6544,3525,452,262,138,240,262,26
13,13,동작구,89,6504,1924,1215,83,41,41,28,19
13,13,마포구,109,4404,2148,1417,2921,66,98,60,18
13,13,서대문구,67,4205,2876,1340,281,58,41,22,10
13,13,서초구,306,9306,5102,1802,1702,78,115,78,25
13,13,성동구,139,2088,217,729,333,105,26,49,17
13,13,성북구,152,3085,977,1561,539,162,48,223,23
13,13,송파구,145,10120,6896,1002,57,84,114,71,24
13,13,양천구,4,2211,370,350,39,44,21,37,18
13,13,영등포구,185,6628,3125,1146,21,92,160,91,21
13,13,용산구,101,6312,2942,1535,397,87,90,43,15
13,13,은평구,26,539,303,107,8,23,4,18,2
13,13,종로구,9,3257,1500,682,57,77,75,40,12
13,13,중구,16,3594,2658,673,46,67,76,33,6
13,13,중랑구,196,2795,3106,275,40,193,93,136,23
13,14,강남구,59,10249,5886,2104,1213,154,188,294,56
13,14,강동구,138,3103,207,1100,48,17,30,20,10
13,14,강북구,3,3782,1672,284,23,84,62,89,6
13,14,강서구,113,6201,3489,2132,476,130,85,63,31
13,14,관악구,35,4031,2978,1809,1537,31,39,43,4
13,14,광진구,322,3961,1903,1087,104,138,55,82,16
13,14,구로구,9,1820,1161,213,31,33,36,31,7
13,14,금천구,2,2443,1426,259,171,17,14,7,4
13,14,노원구,97,2568,1532,273,108,77,38,28,8
13,14,도봉구,11,3116,1745,363,22,19,42,15,1
13,14,동대문구,23,3566,2950,233,10,47,64,29,14
13,14,동작구,105,9116,2763,1558,86,34,61,45,13
13,14,마포구,33,3489,1607,1109,1695,66,101,91,17
13,14,서대문구,4,2486,939,1222,313,70,69,51,21
13,14,서초구,277,7203,2506,1771,1348,165,163,194,40
13,14,성동구,196,2454,853,292,93,130,65,81,25
13,14,성북구,49,4309,2390,1693,631,167,130,169,20
13,14,송파구,201,9712,3909,2167,205,82,128,82,30
13,14,양천구,13,3748,1351,1190,277,56,56,56,16
13,14,영등포구,159,7134,3034,1284,53,82,86,49,15
13,14,용산구,555,7683,2408,1719,507,45,57,48,13
13,14,은평구,0,278,10,148,20,64,13,27,8
13,14,종로구,4,3886,2605,458,121,97,147,118,10
13,14,중구,12,3954,3448,1038,517,168,121,92,17
13,14,중랑구,109,3530,4016,69,6,73,60,56,15
13,15,강남구,107,9279,5876,2661,529,174,274,272,74
13,15,강동구,157,2604,504,1098,70,22,47,35,5
13,15,강북구,0,1962,203,216,27,27,21,7,2
13,15,강서구,136,5031,2127,2113,388,313,73,94,36
13,15,관악구,21,3059,2566,1571,1301,29,34,28,9
13,15,광진구,305,2028,522,342,25,155,30,38,9
13,15,구로구,0,2196,1669,564,216,30,39,43,7
13,15,금천구,6,3272,1820,630,52,29,19,28,14
13,15,노원구,231,2047,996,765,527,206,27,124,67
13,15,도봉구,0,2914,1258,141,10,31,52,18,3
13,15,동대문구,173,3541,2781,192,5,192,34,154,20
13,15,동작구,43,7552,2592,1226,114,31,53,27,12
13,15,마포구,94,4937,2425,920,385,96,118,104,23
13,15,서대문구,107,3492,2728,1095,208,50,131,91,14
13,15,서초구,221,6189,3142,3526,3100,168,121,148,34
13,15,성동구,161,3939,3236,427,145,40,75,40,12
13,15,성북구,33,2336,886,1267,708,227,80,245,29
13,15,송파구,120,8086,2915,1668,184,136,120,104,41
13,15,양천구,8,2804,619,969,239,99,39,92,31
13,15,영등포구,141,4688,1683,1112,70,434,75,75,24
13,15,용산구,154,8660,4689,2553,851,90,99,80,28
13,15,은평구,0,651,39,754,349,21,23,8,2
13,15,종로구,13,3275,1740,245,29,94,200,193,13
13,15,중구,14,4762,4898,378,64,78,158,71,22
13,15,중랑구,79,1754,1278,133,61,185,28,99,40
13,16,강남구,43,10414,5852,2461,1222,79,136,217,40
13,16,강동구,238,4125,1337,1164,97,14,48,19,9
13,16,강북구,1,3730,1561,212,42,91,27,90,18
13,16,강서구,152,5746,2874,1317,244,135,90,67,27
13,16,관악구,50,2666,3096,1425,554,24,30,24,5
13,16,광진구,396,1796,535,497,43,141,45,67,11
13,16,구로구,254,2266,2765,180,10,177,20,71,13
13,16,금천구,22,2973,1388,515,37,33,29,33,9
13,16,노원구,87,3505,3897,1199,837,145,65,125,35
13,16,도봉구,0,1567,534,365,207,16,12,18,15
13,16,동대문구,127,6557,4092,510,96,72,140,154,25
13,16,동작구,9,5841,1770,1512,125,43,22,33,15
13,16,마포구,158,3262,799,563,269,84,53,45,13
13,16,서대문구,59,4228,2832,887,267,51,51,30,9
13,16,서초구,277,5574,1642,3172,2116,79,58,84,17
13,16,성동구,136,2737,1722,556,130,12,53,15,5
13,16,성북구,7,3728,2003,1683,843,154,129,195,28
13,16,송파구,189,6596,2880,1473,227,48,93,61,13
13,16,양천구,7,2441,843,512,85,194,23,118,37
13,16,영등포구,455,4768,1807,889,56,263,110,186,41
13,16,용산구,21,4485,3368,2632,1123,88,69,37,17
13,16,은평구,15,902,558,548,266,54,8,23,13
13,16,종로구,8,2675,1281,271,57,50,41,31,8
13,16,중구,0,3099,1183,375,180,56,91,44,15
13,16,중랑구,190,3209,3183,92,24,226,103,212,40
13,17,강남구,36,7465,5138,3071,1728,119,161,363,52
13,17,강동구,100,3819,1379,705,37,21,48,23,9
13,17,강북구,0,1657,748,310,56,54,12,55,6
13,17,강서구,54,5942,3844,2263,1086,149,56,77,26
13,17,관악구,314,2173,2828,1312,547,158,11,61,12
13,17,광진구,153,3436,1475,464,41,62,35,40,11
13,17,구로구,222,2603,2157,152,23,265,38,119,27
13,17,금천구,122,3144,2078,354,106,79,20,37,5
13,17,노원구,178,3421,2351,1237,525,45,89,113,32
